child,gift,weight
402,89,99.08733469816224
402,97,78.07050887831113
402,98,76.9852981974428
402,99,42.10709407102266
403,0,88.40942065590475
403,2,55.78343646438258
403,10,44.8508962238305
403,12,52.28387376397276
403,20,27.12668326843516
403,31,96.01316253577193
403,35,31.78777317936392
403,36,57.44910568305927
403,39,99.51556399517379
403,40,44.051096547807866
403,41,2.473111058373134
403,43,86.40448198807734
403,49,23.030639478811587
403,57,16.049805946970285
403,63,25.256566096782418
403,70,19.21578985563358
403,77,60.76020251919554
403,80,99.23871252532345
403,85,56.63297084350623
403,86,91.16392136454222
403,89,71.21435723918577
403,90,68.70112683578756
403,93,19.820973069859615
403,94,18.764758372773905
403,96,87.40586634521648
404,3,73.56709263480526
404,10,26.06272587127053
404,15,62.01610292141061
404,16,80.36625559810169
404,20,19.698334705605202
404,21,24.415199745033377
404,24,62.24658796987064
404,28,84.51372413619367
404,29,68.69592841352217
404,32,91.79236909380965
404,36,41.02026607697732
404,48,53.94230798347219
404,54,25.15292368974781
404,64,50.734311904901354
404,65,56.05588889756746
404,67,43.85241613032742
404,71,45.371936453516845
404,72,5.202775868096843
404,75,97.0101196868534
404,82,57.50961093223182
404,84,0.45112426188311794
404,86,39.36277800416739
404,91,83.92311376908566
404,92,88.36517667545486
404,95,4.148067320487314
404,97,54.03689328958284
405,6,72.09989463287756
405,14,14.6039710154507
405,15,2.4387397623887197
405,18,56.81899551032979
405,22,61.010655883285246
405,26,36.75987589160907
405,30,25.9571088828088
405,32,76.732911505795
405,35,90.90301916202044
405,39,74.89094667404648
405,46,5.951052901138343
405,47,86.65774281055575
405,52,25.390380299208093
405,63,66.13952320526609
405,67,19.54082629357059
405,68,9.0011176475428
405,73,79.65123302364294
405,74,41.09075021969475
405,75,84.76148784716555
405,86,7.745702151253253
405,87,3.9502306577921087
405,90,85.53850124183032
405,91,93.81337911092537
405,96,31.26464679522035
406,1,32.62510142616739
406,3,86.24607878763956
406,4,67.96070009782161
406,6,53.71412113324063
406,7,92.82644186336655
406,9,2.4339349125378273
406,16,55.79551552617331
406,21,16.772796737273087
406,34,96.61412771905674
406,35,82.99270231574788
406,42,24.871254876348726
406,46,6.547088515903954
406,48,25.81985056999586
406,50,73.8982417360356
406,77,42.38540180939331
406,79,50.71236154567052
406,80,94.35709882708171
406,89,86.86159814938095
406,90,15.508041744208434
406,91,11.242736763574435
406,97,56.32817861070601
406,99,70.21205337487488
407,2,18.502229445475436
407,6,5.178794921367825
407,9,8.40493199547817
407,10,42.60121419934622
407,12,33.25055235383635
407,19,46.01545717449225
407,23,94.04050686877
407,24,53.33052061534701
407,29,64.97277423211168
407,33,40.4254218436048
407,35,70.46445752833506
407,44,81.34426029092475
407,45,89.96777900689777
407,60,59.003417499158495
407,62,77.91683284572096
407,64,13.573218568536106
407,69,39.11093222278807
407,70,14.826156703889993
407,73,53.125745116440015
407,74,64.92175762569765
407,75,73.36415127418522
407,76,80.03601099512653
407,80,77.05994019651926
407,82,0.4663589024192727
407,83,36.71045053157553
407,87,1.5205144563457895
407,91,90.67044700289334
407,92,66.52889360566024
407,95,18.646760029770093
407,96,76.12789548827702
408,3,93.19970882256841
408,7,76.53694162359278
408,9,95.54547821032725
408,10,7.816131545667792
408,13,55.75049574206255
408,17,14.969469441915829
408,18,49.16898578110677
408,19,51.95028470387233
408,21,95.93512039758254
408,22,83.35744751288844
408,25,19.903886371361057
408,26,14.407649925307432
408,29,17.370727250864583
408,34,59.23565149180714
408,37,24.732058861613726
408,38,32.56539326685288
408,39,42.96163429405734
408,46,79.60995072285961
408,49,62.562194667761396
408,59,70.2674848207005
408,60,50.24461347314979
408,67,85.98925433432143
408,68,32.588598659729705
408,73,77.19954393721744
408,78,57.46687269147325
408,80,96.51137965348255
408,81,96.6501161767065
408,83,53.90098738944707
408,86,77.93524391018485
408,88,92.23601199045517
408,90,49.31717616956276
408,91,87.63476638647279
408,96,97.3121766128498
409,1,39.499213706541546
409,2,90.22358959500765
409,4,25.888830050082902
409,6,70.37145314352419
409,7,12.19614046262486
409,10,35.18207879833668
409,14,56.76440363522913
409,16,5.626643597380543
409,21,98.95979427404235
409,22,70.78966915544746
409,24,85.0974139172648
409,26,82.30473848502378
409,30,26.077672309338006
409,36,80.40290844860752
409,37,34.551504170522385
409,40,63.28283743368359
409,42,87.40671354258828
409,43,10.358110822501754
409,44,68.11685562618615
409,48,51.17132581243021
409,49,24.253140282575746
409,53,23.635023636081687
409,54,92.58643045161477
409,57,96.57571288813871
409,58,23.549174554679333
409,59,99.12989862564609
409,60,83.99064798335948
409,62,58.2328920644071
409,66,27.75708848188704
409,72,92.08904096033649
409,78,65.14198527479336
409,79,68.08653378419113
409,81,49.15918070523887
409,83,11.944617706455219
409,85,86.92294883388539
409,88,2.286387064355233
409,91,51.53794662156548
410,1,38.39005103993522
410,3,12.889612594526056
410,9,94.15133567895691
410,13,94.04296910520057
410,15,45.93551495313595
410,17,1.998189826789487
410,26,47.140628893858704
410,28,27.601629128865458
410,33,46.82127571711128
410,34,67.74888055714469
410,37,69.00842556449442
410,39,38.288183004235655
410,44,25.758333546386858
410,45,82.39686357395951
410,46,2.8496940158576733
410,49,82.38614802145374
410,51,21.660577315004215
410,52,59.456545877099884
410,58,35.22942788003254
410,60,23.631778083647447
410,62,24.958009695798587
410,72,71.37722685487972
410,73,87.93816105406084
410,74,76.28038725510274
410,75,28.95373509352267
410,81,66.6933027597828
410,82,41.17755824020782
410,85,89.99164830137875
410,89,48.91135848295283
410,94,94.07588667921343
410,99,81.14404353093627
411,3,74.66499686689416
411,4,4.2698264954253435
411,7,81.24866315901967
411,11,99.98221367345195
411,13,29.289218214998925
411,14,40.356781095420516
411,28,77.98425643892647
411,41,3.6960403524681884
411,44,54.75901627703108
411,47,99.66799275377556
411,50,87.0440436867473
411,53,8.467447540001704
411,54,68.78603805633728
411,58,50.718190674945454
411,65,84.88674147837955
411,69,92.07547344012022
411,77,82.737838726789
411,80,25.287675378081666
411,81,24.49219661190799
411,82,65.83857352293651
411,84,60.83845238613319
411,87,10.107967124390417
411,92,15.512586252868687
411,95,32.917239363458705
412,0,45.102512009339634
412,2,13.71714544862056
412,3,76.13237107748331
412,5,53.67641093881318
412,6,44.87439763394967
412,8,31.87891931278022
412,10,81.16673134586866
412,30,8.821200079418368
412,32,54.772284150332
412,39,24.464763906403274
412,43,73.59771672695062
412,45,26.697155148314856
412,55,57.96648563234304
412,56,95.40316922610906
412,57,41.085683923078676
412,59,90.45438870954497
412,64,19.546224370551148
412,76,76.10903499188615
412,79,50.21828875125522
412,82,40.46397987515798
412,83,28.859847514501645
412,88,98.81167080296682
412,89,35.20563381805276
412,92,28.850812586223775
412,98,12.74790697557644
413,9,3.8800161932540433
413,18,47.3080987267606
413,22,93.78868588472554
413,23,62.39693283048919
413,24,63.82153129437182
413,26,86.02164000687439
413,27,90.89543272432525
413,35,40.81025970408844
413,36,77.67212826034113
413,37,23.57866935456944
413,39,35.58109637449935
413,43,62.577560962745856
413,50,66.90637973633972
413,53,22.54082592207798
413,56,30.89782559607682
413,58,20.222864292283095
413,62,42.727716270083285
413,64,30.26519678696664
413,65,99.86719966509817
413,66,50.34401908809605
413,68,82.49759963687818
413,71,47.79726504244491
413,72,70.33166459638088
413,81,75.83785296568446
413,82,54.83022846248167
413,84,24.534134678313947
413,86,29.046671239022636
413,88,56.07930173281461
413,89,38.8826846709218
413,91,50.02648420994959
413,94,56.10683774623646
414,1,13.403025179326523
414,6,67.28177491896543
414,17,14.345248579965219
414,28,68.52721675470423
414,31,69.13232106808064
414,33,6.842379198457438
414,38,72.10962182852158
414,45,58.080980624496995
414,47,42.83060237865328
414,54,34.41689806539717
414,55,58.04437795451107
414,56,24.4918196662956
414,63,52.416554598483664
414,67,71.18908074357452
414,68,6.37210283691203
414,71,17.037514324909107
414,82,4.305078049828404
414,91,64.26352247085501
414,92,58.47440542596919
414,95,99.10243887244458
414,96,77.84961139168966
414,98,99.62958497226768
415,1,88.2966653670011
415,5,41.66635841132506
415,8,66.4696233496974
415,9,24.431895876171282
415,11,71.40747830979117
415,13,30.405029127357754
415,20,82.97907184672249
415,23,94.17702733371947
415,25,44.324481507352466
415,29,95.43702960598173
415,32,39.225024682060486
415,34,96.76955097325622
415,35,29.43802931933964
415,36,22.650645275162685
415,40,57.4409153807778
415,42,19.47540197876012
415,45,5.660518672894743
415,47,40.619644698593504
415,50,68.10492368768463
415,53,61.13558357993526
415,63,41.360747720478905
415,64,5.751526244734084
415,66,94.93423844340218
415,76,22.71283246669592
415,79,94.48370471057537
415,87,22.612447921521106
415,94,1.628282445593554
415,95,30.363266859272255
416,2,2.7312524565659357
416,4,54.95693908331795
416,11,49.997985435932094
416,24,67.54688407483916
416,26,94.55465944820271
416,27,93.20474503413647
416,28,39.965861442818394
416,35,41.12173548615967
416,36,57.366897795923975
416,39,98.34967692854086
416,47,25.147913016234156
416,59,3.662909556246996
416,79,84.05523119296366
416,81,23.783018119246712
416,83,69.06902561143414
416,84,12.947504678539701
416,89,87.85027354515785
416,91,28.737987334027014
416,94,71.34032743108824
416,96,40.33396167150634
416,99,94.90026848411782
417,2,46.46398340527753
417,3,56.988557357467926
417,6,6.88436697630479
417,9,33.53800772158249
417,12,49.94306244437342
417,15,61.27238269824349
417,18,73.79672159337302
417,19,32.04473498770126
417,28,38.47215020689227
417,30,8.137696775040038
417,31,36.10998207341505
417,33,58.30581317188543
417,35,82.41358543837964
417,36,7.631999129657496
417,38,12.810914680094543
417,41,31.944368346330222
417,46,40.64999310682443
417,48,77.90118744302087
417,50,96.91802837492015
417,53,35.2237169920014
417,57,93.95567300983735
417,58,53.46947025690716
417,64,61.637388474855705
417,65,36.292229414464614
417,66,8.57578472003575
417,67,51.2529636706361
417,71,48.136313467455906
417,72,26.587935709875467
417,80,14.102129298906918
417,81,54.29484623284524
417,87,16.140742598487545
417,92,75.0820886524098
417,95,81.50358875958042
417,96,98.40508716610292
417,98,58.37951160433163
418,0,48.13521620937904
418,12,32.307280529706205
418,16,60.286255585383884
418,17,94.69695894980899
418,18,50.45599911787962
418,20,41.923502442736726
418,23,92.13506200913179
418,39,32.669607581133505
418,50,84.27385837505994
418,53,48.886051799151154
418,55,47.04528587353681
418,62,32.2189655034599
418,70,30.49816747137384
418,72,41.24560396983351
418,74,81.83832705602433
418,78,84.9931002350941
418,79,16.527296348566832
418,82,69.29429019590852
418,85,1.7149578108624386
418,90,33.78402880957633
418,92,94.28447239877976
418,98,46.78225212301288
418,99,81.75257962966636
419,9,30.746385910441287
419,11,60.11624403626401
419,14,18.31961069620508
419,15,60.09870427354079
419,18,41.66080677967934
419,20,54.79749152605338
419,22,48.94878239473835
419,23,1.9233639922167645
419,24,22.277129741699753
419,26,12.503876647669788
419,29,60.67353560465855
419,31,79.16464485605823
419,35,23.737646613017827
419,36,17.4240275822223
419,43,9.622851116384211
419,44,1.5884024532591412
419,45,54.05663774300694
419,47,92.19389006393523
419,53,59.22215789473313
419,57,39.92762328899742
419,63,93.8755761087808
419,67,96.18224776128466
419,71,43.053947719368765
419,73,65.97823180040083
419,75,64.45086510323614
419,76,19.829879243203806
419,77,88.19144608414798
419,78,82.30477480913936
419,81,73.77081073098779
419,82,5.582041726326514
419,83,41.90433647612583
419,90,9.130814094504224
419,98,23.77882039999659
420,7,46.06608709155714
420,15,23.543634125941914
420,17,51.79205447914346
420,21,35.80629330819873
420,23,50.3493755738524
420,24,66.86875765503231
420,25,71.87153772914981
420,30,63.83644651435103
420,34,76.98846232512693
420,35,68.54886479640494
420,48,48.772104908493276
420,55,85.92382091582192
420,58,5.683296264383408
420,61,99.89511652760977
420,69,31.829927913781695
420,70,54.1286751911955
420,72,24.566168267691303
420,80,62.244251928557404
420,82,10.170709757819296
420,84,83.3200454784816
420,89,19.340910266974088
420,93,85.72614897993009
421,3,76.28605209180236
421,4,7.165998979262433
421,7,44.892407488915985
421,12,35.45425765187796
421,14,75.58041919774432
421,15,86.65634032489494
421,16,35.16826551153712
421,21,51.90350394633535
421,22,31.77483138786137
421,25,57.34040881520455
421,26,12.406542970963464
421,27,50.967884051142995
421,30,63.180665536114475
421,33,98.93842891565167
421,35,50.03092547073582
421,43,97.45251978510797
421,51,7.663526997886095
421,59,78.09487638829971
421,67,13.969429263694256
421,68,51.675209402940226
421,71,9.255776950345663
421,72,16.703533556675875
421,75,45.77848902992571
421,77,67.633337126233
421,81,52.954295019760956
421,82,84.39987416801135
421,85,94.97144941428427
421,96,20.99561591457779
421,97,20.49694570685806
422,1,77.37948998710904
422,7,44.518395010605815
422,9,29.147797680460886
422,17,91.96040281051833
422,18,57.24276358561018
422,20,30.055402246515982
422,21,86.57100401412251
422,30,79.44719111869661
422,32,85.47071758145499
422,33,26.135897283290078
422,42,68.73988398071403
422,43,43.467103300534006
422,47,6.020980070854298
422,55,83.08802307105702
422,58,3.5261410646184155
422,62,67.72990899555431
422,64,61.641397705647115
422,65,88.45805143947423
422,71,88.42444686700445
422,72,41.834742075383815
422,79,15.956021316485758
422,84,90.13686363630194
422,88,64.40451377965852
422,95,72.49547743421012
423,0,41.758078366838106
423,3,69.23520239773724
423,6,33.434002229390344
423,10,25.60832567989192
423,14,74.10017085725939
423,18,1.2682350427569822
423,27,85.51794847145166
423,30,32.192981348810555
423,42,26.882731935912098
423,43,38.03773270672506
423,46,4.1781728744075375
423,47,17.995934027355197
423,48,61.953097699522274
423,52,6.95105728774913
423,53,11.484957837312336
423,54,6.5820088807853505
423,56,33.00161981089678
423,57,26.220324457354096
423,59,58.415342787144766
423,60,3.3432172532253945
423,65,70.5542952977233
423,71,45.76831027634586
423,84,35.834943597170025
423,85,72.20698918500433
423,87,85.42165288173865
423,95,45.656377746291085
423,97,85.45602101134347
423,99,75.90563655106502
424,4,3.562856285104743
424,8,96.78209341528915
424,10,46.792308532877634
424,17,81.0020258727352
424,18,24.756620261342043
424,22,74.09760849797391
424,24,39.94396946820893
424,39,45.336605556501
424,48,17.104692433644107
424,54,37.0871227876899
424,58,12.96388184619488
424,69,66.07321842776184
424,72,56.553918840186554
424,73,91.97602144882462
424,75,83.86906403772352
424,80,20.57163183587962
424,81,52.189805872607145
424,84,45.774044239238286
424,88,25.665716954208506
424,90,53.689129820435596
424,95,12.106211845291925
424,96,89.89917641584985
425,5,47.92967092544376
425,6,1.0811825594401747
425,7,28.94461900395432
425,12,95.03448635168775
425,13,55.10532533837792
425,18,25.069037539511953
425,19,70.38402350019807
425,21,13.597387984346609
425,25,27.957601648341
425,26,73.68629054523527
425,28,11.551123753143155
425,29,6.812365245253849
425,36,2.2024545043419996
425,37,90.80508611817972
425,43,93.52646635895103
425,48,39.33193792782952
425,51,66.57662731783104
425,53,55.193500369596485
425,55,46.145147339498195
425,58,45.06317617889827
425,59,27.600636323023984
425,60,20.169588136268324
425,62,95.16346272091508
425,64,45.154687826714635
425,65,65.47075869302681
425,69,55.587126152761655
425,75,77.14975065533554
425,77,23.624875490805152
425,85,83.25475368684276
425,88,71.50969977309127
425,91,46.73072388385609
425,99,90.76747710983851
426,1,74.17014003745471
426,11,34.991023418079834
426,12,7.944845312741244
426,15,89.63762293027254
426,17,3.7913299281257973
426,22,73.50583434117245
426,23,12.92490179903767
426,26,1.8549800899071434
426,32,9.651809970104408
426,42,53.02659097668106
426,47,6.970300827610698
426,48,39.670045556818245
426,51,90.88401759198665
426,52,40.82989399191737
426,53,19.637804103063907
426,59,54.6351214136551
426,63,5.882379385702807
426,65,99.78592205903199
426,71,61.0227846065457
426,72,27.44023624864719
426,73,79.33738316391609
426,74,38.13299577566829
426,75,89.10522636933065
426,77,90.21568572875103
426,80,33.976207144663675
426,81,22.4438855707467
426,83,46.45659100656384
426,86,64.9004273577467
426,90,30.88533418212539
426,91,67.4842856530119
426,92,85.16021621643486
426,93,69.33879759578862
426,94,93.20210896524152
426,96,13.34557660661928
426,97,88.39973389704238
426,98,1.8016374749166175
427,0,41.45761724156404
427,1,53.910290095310806
427,7,18.35769247764428
427,8,79.10271931969746
427,11,7.880645729052671
427,23,43.85037984418526
427,24,20.042357759156747
427,32,20.885026709869425
427,34,98.90706821976613
427,35,58.40595563190442
427,36,50.57174106526229
427,39,0.07866206735656078
427,41,45.4639839993659
427,48,15.898582759304992
427,49,69.22519963185412
427,50,53.7326545956268
427,52,70.30413050246028
427,53,14.133950298339283
427,54,36.54676124285321
427,56,34.65049865238725
427,57,70.91311080140397
427,59,90.4390641081465
427,65,5.436974069958966
427,67,98.61850845670259
427,69,76.94244947494325
427,72,68.23183188303265
427,73,95.8334817378866
427,74,46.294676420657176
427,77,70.86728695556856
427,78,68.55552529350611
427,79,44.58521644728339
427,81,18.53664719594671
427,82,15.361770342154513
427,84,87.349376285906
427,85,15.545894414578232
427,88,44.9111799616944
427,92,59.997133444818964
428,0,50.8177294080581
428,4,85.58063995416548
428,8,72.5311249143528
428,9,27.950304097148937
428,13,62.84133543138779
428,23,4.519521903190437
428,24,35.67491165467904
428,28,88.33575665924378
428,35,0.028388648244026538
428,40,28.43955068469898
428,41,86.88401490270573
428,42,5.035822378004495
428,48,69.5413348370306
428,49,72.61840135090935
428,51,71.76192076009245
428,54,98.11341654345834
428,55,16.425817427817
428,64,31.466350783226137
428,66,29.756300833647586
428,67,97.43121246931734
428,68,20.783291462465236
428,92,12.406359529755818
428,93,29.006096917293377
428,94,2.7505871728082942
429,0,60.82808963406406
429,1,74.64225352476046
429,3,83.28307242843664
429,5,47.424676664581824
429,7,39.273808150104784
429,13,22.5851701367915
429,16,10.327818674118339
429,21,84.7306464427755
429,23,78.09272171059116
429,30,98.51738300720584
429,32,85.79834423264582
429,38,1.5261483707470935
429,40,54.42708773563968
429,47,47.498204391814966
429,51,48.21164570763339
429,59,18.147577501455004
429,63,14.034263682535054
429,66,5.330860556851357
429,76,46.12755311872719
429,79,61.360920670671845
429,90,37.52953813766743
430,1,24.72785427617262
430,2,23.681843129210545
430,3,64.33074173520662
430,4,95.33753305508286
430,5,48.90532891345264
430,9,52.758706639875264
430,11,20.725227419130697
430,12,85.65289731887142
430,16,85.92861236494917
430,22,53.69392365960459
430,26,19.34868284764174
430,30,86.24385041506451
430,31,8.042134172744753
430,40,79.73324968174302
430,44,5.7018419327342755
430,46,48.51433120756309
430,52,27.32147364624279
430,57,5.477443602940935
430,61,73.55218701075613
430,62,78.15142892959946
430,67,92.53095592789595
430,75,95.72863690762277
430,76,52.49032672082715
430,91,27.285718317866326
430,93,24.5871819289196
430,98,17.433223511916694
431,0,82.76631783672622
431,4,21.81515619376996
431,6,79.21748255973657
431,7,75.5786829517244
431,12,37.043875045192244
431,13,47.32958775388486
431,16,68.4637451041884
431,17,34.15166286020877
431,18,49.067229364108535
431,20,84.6102224942334
431,21,33.379033129275996
431,33,37.03204141934214
431,34,96.56105554919286
431,41,64.72762365786551
431,43,84.47623274116852
431,53,45.55821730931768
431,56,45.54382795865993
431,57,59.29979161600064
431,65,9.578005606104856
431,82,60.75987939537364
431,84,77.45553597002406
431,85,16.925318556754576
431,90,70.0963259836099
431,92,24.199134332175387
431,98,2.8851548455164577
432,1,85.24245982416022
432,9,34.31195142801411
432,16,44.223779606615146
432,17,62.50154364644237
432,19,86.21748903445456
432,23,53.090184558006435
432,24,24.11418141146713
432,27,32.44122427092635
432,30,15.165060568643018
432,31,28.7986755358286
432,35,36.45049410911654
432,39,8.975717524836291
432,41,75.23437077278359
432,45,45.31092410708835
432,50,30.966200081295558
432,53,86.22410320816275
432,54,63.886611169365196
432,55,80.64342736078386
432,57,15.611392401838565
432,61,13.43865535537303
432,71,3.2233114335029622
432,72,26.15965390343078
432,79,87.60219605797434
432,84,95.01006067331144
432,91,91.40506665968992
432,93,81.08225458954847
432,94,98.94135266721202
432,95,23.229738831731517
432,98,83.02863688865692
433,8,53.214281276418376
433,11,50.49330248807639
433,19,64.34939242755489
433,21,80.58924064820674
433,25,27.164666250233658
433,26,85.90205993736335
433,32,7.984796334773958
433,34,38.46326940358179
433,35,93.68068504867388
433,36,44.120647820006184
433,41,84.64071119125734
433,43,87.46429375267711
433,45,34.42164692781804
433,48,69.68430309336196
433,56,47.17085704264213
433,64,11.67140783256706
433,69,42.91766621314829
433,74,25.58962910111784
433,78,79.72287410020186
433,84,80.5541891692598
433,87,83.10097537012805
433,91,84.83576602252064
434,1,57.92676461435946
434,14,97.29674554334092
434,20,71.47698498438751
434,28,0.7462326980334777
434,29,40.98329094099684
434,32,30.79410391601791
434,34,79.72618429543733
434,36,22.93117969691878
434,37,18.77594910971553
434,38,1.7311678758240134
434,39,99.61271918096635
434,42,43.85439314617684
434,43,30.208266748710855
434,46,18.369955036478014
434,50,1.2316650196403933
434,55,37.06595218743948
434,56,12.72321556764493
434,58,64.63584794907767
434,62,7.152521926673749
434,63,89.52592936093598
434,82,46.930490900515956
434,85,76.49808538877983
434,87,84.88271859743483
434,88,14.51807102571948
434,92,82.44708395159421
434,97,99.35316047063081
434,98,3.131833946797824
435,0,63.05526919308429
435,12,73.16023029326732
435,19,33.99890873447878
435,25,75.70417527487345
435,27,78.522440459947
435,30,7.646827050427685
435,39,83.82290298018415
435,40,44.20848690263113
435,50,64.96818485951941
435,56,38.268736901081624
435,60,97.98467125618663
435,62,35.9497452962933
435,71,95.62816557735164
435,72,61.279024388197044
435,76,46.91552559977311
435,87,8.676222377467624
435,89,28.058624399096075
435,93,65.77188749020529
435,96,9.450981588988828
435,97,98.24913771865124
436,7,96.948599001835
436,10,20.28193242527603
436,13,48.68639180855894
436,14,17.76334194941803
436,24,72.76038390972747
436,29,85.39035802328169
436,34,83.09662999622913
436,35,60.6317538208264
436,39,80.51402852619306
436,40,40.55748998173034
436,51,72.57540654594553
436,52,75.7125177596501
436,53,56.388011276562686
436,55,46.38656525486078
436,58,6.914640205075395
436,59,90.27798675031595
436,60,78.2495397133793
436,63,35.11164323217586
436,67,43.312998105034204
436,71,7.172794886315326
436,72,0.7407907238887179
436,89,74.59095008016314
436,92,41.654154478709934
436,97,61.187792588416364
437,0,10.593029229311457
437,1,95.65405445746448
437,2,61.007173931419615
437,3,5.820390939564746
437,4,25.728020164084995
437,7,92.95064267677303
437,17,8.957844799673564
437,21,34.649644819199935
437,23,34.71636091980517
437,26,94.07583534847167
437,27,82.81425489056495
437,28,53.85393336798735
437,31,42.198798558925986
437,35,12.308811853764245
437,39,67.34551994232181
437,40,69.88336292590583
437,55,16.962861559201425
437,56,14.954633616721003
437,58,76.67138097063146
437,60,52.196892456827285
437,63,6.285527536119606
437,67,95.43650657563165
437,72,6.595938676276047
437,77,53.166255041968455
437,81,12.713021547405889
437,82,4.740572119624142
437,84,12.72248489076333
437,85,23.40369273164108
437,90,6.938037082961557
437,96,20.840833691983796
437,99,28.260708300522786
438,12,79.37027068417073
438,17,7.427317254005628
438,21,1.6912262675583212
438,34,75.6540200845033
438,37,65.23376362413926
438,41,86.06742009073217
438,45,18.366013749442423
438,46,12.862217569707424
438,51,39.7064794673889
438,57,64.14984944085337
438,58,28.642834856166242
438,60,69.31261601587845
438,61,17.12067699114881
438,62,43.36139458283485
438,63,30.515773553365687
438,70,52.911715792558034
438,72,30.92151399416416
438,73,33.512512194395136
438,77,84.34254902519298
438,80,95.25152873680095
438,86,19.700282505241383
438,87,7.494550112774667
438,88,27.94900496814382
438,96,50.271073736705574
438,97,90.35609203741618
438,98,99.64944727271362
439,0,55.57569243323669
439,3,36.979882962167764
439,5,6.18657678354354
439,6,97.413559364943
439,11,61.657402414070404
439,14,13.713182373009026
439,16,84.81601905587233
439,18,62.48112442260966
439,25,98.84841235027298
439,29,95.35577011234197
439,36,91.99303158495405
439,37,7.151468860236698
439,38,91.01358450095816
439,40,25.212549912440696
439,42,91.7288001913998
439,44,1.756390734104607
439,45,74.72138345821013
439,56,86.65284992474385
439,63,29.678138204982996
439,66,39.41320305519018
439,69,21.593122584997126
439,72,33.61308913494819
439,76,74.74264007241909
439,82,44.3826707109348
439,85,8.607639707820713
439,88,85.4020060999795
439,89,99.78229714674062
439,91,50.21459927588183
439,92,67.20293235007009
439,96,7.038416457107188
440,0,45.26724157880052
440,4,47.89716886545201
440,5,61.86107905572376
440,6,9.989205573683002
440,7,70.31998148004075
440,16,30.930502758671906
440,20,22.094167563061905
440,25,74.62612974088177
440,29,53.03161508025899
440,30,56.90614219229968
440,32,42.09640965216075
440,44,57.60271175712448
440,45,31.765315236870116
440,50,76.15993943327108
440,53,16.644854534558018
440,57,82.15117189477887
440,59,28.479110586387048
440,68,64.72576126252024
440,71,86.13425087640312
440,74,99.47008496428303
440,85,96.94358259705197
440,87,24.39797872458889
440,95,68.80738632052874
441,5,51.473655451575894
441,6,14.018835361949932
441,11,39.171346770100925
441,15,72.34798966284075
441,16,8.582182834354846
441,24,62.93475978399952
441,27,58.019892183547924
441,30,11.871741173749061
441,32,62.933457966898196
441,38,6.052755262426124
441,39,52.66383240261487
441,55,11.475362527240229
441,58,5.805352621094517
441,59,66.76574517194699
441,60,30.687663248395282
441,61,27.45370045899529
441,65,83.63040864346455
441,66,28.943430085176924
441,68,63.131705893026634
441,73,12.605770824950069
441,76,77.9461621937271
441,77,15.734355795355059
441,78,58.53634205558442
441,80,65.11961168633447
441,81,31.77199893044603
441,84,17.087315460655372
441,86,32.89103141070697
441,88,23.21942165510682
441,94,84.34126371847657
441,97,15.258546015685425
441,99,25.28042580229095
442,3,96.34431751576636
442,4,36.27131540706587
442,10,32.09817980709996
442,11,47.442602132580944
442,12,78.39852267874733
442,14,11.375443389303042
442,28,50.91421166676883
442,30,93.25003467849888
442,32,75.06830830453039
442,36,33.37743516199166
442,39,9.001884632870405
442,40,33.90828908419953
442,46,89.62481705539257
442,48,11.703920169924054
442,57,85.83865660666531
442,59,94.97825088757855
442,63,48.162897428610286
442,70,42.536326681935
442,73,95.92162943164904
442,74,26.626508664805716
442,83,66.27148755488386
442,84,94.68990771589088
442,86,24.413726819526072
442,90,73.2963716468454
442,91,75.59842986879241
442,97,80.14874342397755
442,98,97.37039950837101
443,1,90.74917590241658
443,2,57.567586551573704
443,8,57.347754987040254
443,9,4.112044553554917
443,12,27.793973840822684
443,13,10.499939458758622
443,17,41.405411070012136
443,31,50.9817855057794
443,34,50.453822757403685
443,38,91.00354784799755
443,41,93.23296868739229
443,42,4.030631327025036
443,43,37.1313315434496
443,45,69.5639257594025
443,46,19.270903244205172
443,47,17.393297768234063
443,48,83.35485454943907
443,50,25.271470987139878
443,63,73.20616784329471
443,66,39.55530356714038
443,68,53.47886251929796
443,69,23.854715540789662
443,81,68.81894383095104
443,83,52.289254509686614
443,86,52.97759699660611
443,87,42.906939790376164
443,91,23.800116553020032
443,92,45.67461872945104
443,95,78.05923124879162
443,96,11.68942318723124
443,99,50.98029099478359
444,0,15.317385401400552
444,6,12.994237565272993
444,8,8.844940313241478
444,20,21.77730594936117
444,24,35.0232381459558
444,27,87.61429736255846
444,29,28.703503088928052
444,39,84.44024613433653
444,41,77.74832780687441
444,46,78.76740235035227
444,49,33.69644224761669
444,51,95.73057367488272
444,56,60.278942688326076
444,57,1.593167104909965
444,59,39.49795372318449
444,62,60.780422877064886
444,79,58.116418005020144
444,86,93.39326606390065
444,87,48.61706907657243
444,92,73.48130890429412
445,2,30.64021214181136
445,7,21.05981297134354
445,8,35.47561036302746
445,11,40.236393409490475
445,12,22.10990562654406
445,17,3.318687935924325
445,22,59.302465449692065
445,26,48.48079141104451
445,52,27.190586960848684
445,53,77.33676477435657
445,54,9.499584719503428
445,57,42.20373855432511
445,63,40.64200250705902
445,65,97.55773712032317
445,67,90.43045425177918
445,72,26.272374374561103
445,80,65.2715920093503
445,81,96.51561726834257
445,83,21.796306281013646
445,84,57.617424579428786
445,85,89.75549297494011
445,89,62.84507446416397
445,91,65.00663310823303
